업소명,카테고리,메뉴명,가격,설명,대표메뉴,이미지URL
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 아메리카노,3500,"향과 풍미 그대로 카페인만을 낮춰 민감한 분들도 안심하고 
매일매일 즐길 수 있는 디카페인 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/skVc7BWchEyb2Ca5Dn40iuEta-_8W6qkJ7LnoJPNVULktE3wPVaHmaQWuNiW6m99n3dQ69qDz1t1S258f5OGhn_a21mDE9PNPqf4qI95JB0=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 아메리카노,4000,"향과 풍미 그대로 카페인만을 낮춰 민감한 분들도 안심하고 
매일매일 즐길 수 있는 디카페인 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/1fNtPohtW9nOlB5FBEDYUDRi4VQq4tYID6XyaFPctUwQbTDlyno6XGd84zXVgooCgxPivwYyvsdLQMpwV0NiF_nABZ3dri3ou_XkS2k8M9Y=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 헛개리카노,4400,국내산 헛개수와 메가MGC커피만의 디카페인 아메리카노를 더해 고소한 맛이 조화로운 블렌딩 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/5GxlWbLUyuE7woSQDlofHujRBmBcrrzqK9t-Un1T5pmfsUPgHA2pi5I0Y-oJWZSOJLvvm6RDXueN_kRzPdlHdVMImLA5q7dkRWNOmAElLhw=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 헛개리카노,4400,국내산 헛개수와 메가MGC커피만의 디카페인 아메리카노를 더해 고소한 맛이 조화로운 블렌딩 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/2fcU8MkE2bijqf2d8X1sIR2hlqEHWaspib5PhMT1_Y9jx7jKiIzKgLLaBnwCoN3xJPGNWiFK7VDuQytLYBGsWk3NUAdKA_pF3zbcN3kPOIs=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 왕메가헛개리카노,5900,국내산 헛개수와 디카페인 아메리카노를 블렌딩해 고소한 맛이 더욱 커진 왕메가사이즈 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/YXNAzS4U-xa9RmTwtU2OnWzFGnrwYXpyobQjkI3EVV0EuZiTmkkv5vuithkRT81yOmVxcMZ4PUVQCmfteuqfPKErn8poSNObSmqpWPw7Xto=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 왕메가카페라떼,6900,디카페인 에스프레소와 부드러운 우유가 어우러져 고소한 풍미를 완성한 메가MGC커피만의 왕메가사이즈 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/KuUe3gLNCjF6o_UCfqT3x_-LqDCv1aLvaGNYCIO3CBPN3CZsPU5FhkH0lsDkVY9z9q30tkyuV7MX3Mg5SeQnysV0EmohpGPVnbGYFpfRKsM=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 라이트바닐라아몬드라떼,5900,비건 음료 아몬드브리즈와 칼로리를 낮춘 라이트 바닐라 시럽이 만나 가볍지만 부드러워진 디카페인 식물성 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/11/6/NsSstOq2-J945QP86fn8hZn7yb-HNr4VsFU9QpONQbXHOyzySzTlS4Yh38_bKX8mD6M97yWsLaJ3ePPxcCP9JK0mCWla-GD8qRI_Yh0nxG8=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 꿀아메리카노,4700,디카페인 아메리카노의 묵직한 바디감에 달콤한 사양벌꿀이 소프트하게 어우러진 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/ckhw4zNVGZ7KVqLgj-SoGm2FLb8kjh8a8UyamYbhoazvRQdYgHHSsBNF2qfEYJTCgssRBFqyJeARO_2LYVPoc_5LW83uyOSEDijWkNTJHH4=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 꿀아메리카노,4700,디카페인 아메리카노의 묵직한 바디감에 달콤한 사양벌꿀이 소프트하게 어우러진 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/Vrld1P_KUtkVvRIKlWeYojBJagmEv1Hv8JJzGoNjExJqWdQyY0Xl_N5BAOgAuKNgL9g34dOL6FGttcrg9SUw2y-5KPTMOqNfkJp03O1tgag=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 헤이즐넛아메리카노,4700,"디카페인 아메리카노에 헤이즐넛의 풍성한 향과 달콤함을 담아 
향긋하고 부드럽게 즐기는 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/mkVt_DBWr2NNiDWVD2-UnsrRykuVHieCG4LsSQbSxPae775K5boIDvSdHvqzbujUwc4nR-2GXVjvYr45Rxlz-5VSZd4cF8h3_Is7jrqG4Ww=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 헤이즐넛아메리카노,4700,"디카페인 아메리카노에 헤이즐넛의 풍성한 향과 달콤함을 담아 
향긋하고 부드럽게 즐기는 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/kodu_amIhA-DPPD0ARhxINv3sSkIl3ahnS7B1-XP-eavWRiDJG8QzlnusnvmgQfvUBi8O9QMZt61dmqrfHtaxuX8YlJPh8SAKHKV0CXJsoc=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 바닐라아메리카노,4700,디카페인 아메리카노에 바닐라의 부드러운 향과 달콤함을 조화롭게 담아낸 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/KOUNG1AwU4Bp5u274fI9yucuZArTSi14yaDJv9Eag5wURNEQu5Hl-uHbGluk90URHcGpQ4Zv8XM2ZdZGIxkDwjhPCTieUUjiwJHb-vYduYc=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 바닐라아메리카노,4700,디카페인 아메리카노에 바닐라의 부드러운 향과 달콤함을 조화롭게 담아낸 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/l_GDxsvo7ZLpGyTMLKgsslNn0ipMaIdBTLYI6_rZ3psN6uBB4w6c8ZPHi1od2f8NbXupJtjRCpDNRQoSfgTWH1dt6kApw29_Nnq6M5tNzh0=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 카페라떼,4900,디카페인 에스프레소와 부드러운 우유가 어우러져 고소한 풍미를 완성한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/7mDig55TZN1lcsoJ-RtyBp8h6fwX8x10l6mLBWNsSaF3zF9MbjSGFDAyYT3OOJ2g34YWZ8X1WVrEuBPC5mmFHhlX6bA1vsMTW68ceG2nJZI=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 카페라떼,4900,디카페인 에스프레소와 부드러운 우유가 어우러져 고소한 풍미를 완성한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/QntryCSa9sk__4ok4k_F3T16oUnJfmzCwrxdeydE6VOqte6trGa-J_ue6u1uKAS6qUrHhMzRXWSgwmMT8lz78q4qI9DhmJK1BazdMD0CdEI=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 바닐라라떼,5400,디카페인으로 즐기는 바닐라의 짙은 향과 풍부한 폼 밀크의 조화가 인상적인 달콤한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/H0IV-4CWmFlw_X8XBGBCR5wybYN7GK0sL3PkngYmd8XIvAIeWOwHpTIjqBHWhBupU7WxktxEUHMloUXB1jjsn2iVA3_vH2dOmLlCv1ZNNRw=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 바닐라라떼,5400,디카페인으로 즐기는 바닐라의 짙은 향과 풍부한 폼 밀크의 조화가 인상적인 달콤한 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/wzK-IiDULmS6NiyITNJoJ7i_25IopEooO_h5TodWSoQhph-7wLbxx3IQARP8rYpbtj68Gmd6KcyVK4C02PROQDfYh0DPvy2XDKsVtbO12uI=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 헤이즐넛라떼,5400,"부드러운 카페라떼에 헤이즐넛의 풍부한 향과 달콤함을 담아 향긋하게 즐길 수 있는 
디카페인 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/VHTcXWLo_t9G0SDMMt_T35FyoixHt0i1xUBpHHtO1jn1VdqHj4zI98jFY3rNde6Lz4hNIDI2QXMLq4ji5lc2xqjPlDGMDy8dOgPlC7z9lE4=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 헤이즐넛라떼,5400,"부드러운 카페라떼에 헤이즐넛의 풍부한 향과 달콤함을 담아 향긋하게 즐길 수 있는 
디카페인 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/jdQ4VQ9Xn-5iJZyX33VisJB3iCrv9x0pEI1bmqTK870RR2ohU6p5Rx5CRQyYDRouNVSsaGqtXwHBFKgkwPUenMHH8UNgl67MXipvkQhaQSA=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 카라멜마끼아또,5700,폼 밀크 속에 진한 디카페인 에스프레소와 달콤한 카라멜을 가미해 부드럽게 즐기는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/UxQLNgZsnHypXltzlOv6456wc0saPL5alF4IGVraqH25iR2XX7pepVNYQ0lBUVwVSaJZRC4MMhmIZAbzIClr8CGHWBS1T7ucYet2WtkFCgQ=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 카라멜마끼아또,5700,폼 밀크 속에 진한 디카페인 에스프레소와 달콤한 카라멜을 가미해 부드럽게 즐기는 커피,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/1/19/ZDloHWlQmeNoVePMrRUWuLNtXLdsIpT_YM1daMq2vK3qDC-Z2aObAtFIrfKXz7Y2QdbfL5mgM4spJQ3P7lb2jK40jtE4QSkPmd8Vkfh3O34=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 카페모카,5900,"초코를 만나 풍부해진 디카페인 에스프레소와 고소한 우유, 
부드러운 휘핑크림까지 더해 달콤하게 즐기는 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/Ml6EzntvSbRQFFE_bj6OCj0UfNLtm8E9DQEgUfbhY_VPOkujs_txNHz5T7MWe7lhmdNuppQCc5K8wnWbuuh5DK4C1fnkK9CmtX4L4mNzuyA=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE)디카페인 카페모카,5900,"초코를 만나 풍부해진 디카페인 에스프레소와 고소한 우유, 
부드러운 휘핑크림까지 더해 달콤하게 즐기는 커피",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/1/19/JA9HhCKEnY2DwfC4tba2Cmih2go7T6aWoPJLgPSgM5Mcg6mABbHhPInKaHoIx57AIcfXiB2VSM_HZ1CbrRRC3gm_X3ZH-VTDB87ewQQF-Ds=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(ICE) 디카페인 연유라떼,5900,"디카페인 에스프레소 샷, 부드러운 우유 그리고 달콤한 연유가 조화롭게  어우러진 디카페인 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/FVFUpwTG4iiT6isAdlbl3_RMM_Sf7T-f3hjAsvs9sauUZQXVBYtXMkSm_LSOn-QiLlnTPZlMZkJTclG9v2o4UhyQTkYu40-RmF2bG8E4Saw=.jpg
메가MGC커피 배곧한라비발디점,디카페인,(HOT)디카페인 연유라떼,5900,"디카페인 에스프레소 샷, 부드러운 우유 그리고 달콤한 연유가 조화롭게 어우러진 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/i0PLW15wSa3tU2BAembTyPPwJoE53qxRRv7v7ZEvWU4rF2d3HeKaioXNeQ_GZm_n34WSgBygRsDrrr65vujOp5bLwzd-sgxOoCr2lgaLITM=.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(HOT)콜드브루오리지널,4500,차가운 물에 장시간 우려내 깔끔한 목넘김을 느낄 수 있는 콜드브루,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/KM0IQkTvYPk8UgQfkDC4PkVepH46mfU5-SvQ53TcAQlRtWBcq_oLHMhifSzvGgtqrvj61yej0-MzlEoC_E_7qFB9Vr1_hLuvE09BGN0jXP0=.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(ICE)콜드브루오리지널,4500,차가운 물에 장시간 우려내 깔끔한 목넘김을 느낄 수 있는 콜드브루,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/wBZMMZKr_-1d-niKysrpJKafXiKnikZcy7K9TugujVdD48H0Zu_izdy7_AJZ3zX0i6Em4ARnPcUgrjtHiePXurHzUYDh6A3yLb35_gX2qp8=.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(HOT)콜드브루라떼,5000,"콜드브루에 고소한 우유를 섞어, 깔끔함과 부드러움을 잡은 콜드브루 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/c4P5gfFHdeR6AS8mOvVeXNXIBpLEXqF_eiPhg-8qOUviI9V_OcECnouHen1Smf8bDAVENf9N63FYLYkXj1a-OBhc1XQaqCaiS56SWhFymAI=.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(ICE)콜드브루라떼,5000,"콜드브루에 고소한 우유를 섞어, 깔끔함과 부드러움을 잡은 콜드브루 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/9/27/Og6mGDoYAqw8RLQyF9uj21A8urCmzSVt6Z2TksfJ3TgJfmhiWU0MjsJUsejC5G1B.jpg
메가MGC커피 배곧한라비발디점,콜드브루,콜드브루상품용,22000,1L 콜드브루 원액입니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/27/FWHRpfVZhJAHGYPyXcUgA1OBlHGvHP6Cy7IBNQQMl-261FUrjfF42H6ZjNKeBvy4.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(HOT)콜드브루디카페인,4500,"카페인을 줄였지만, 원두 본연의 향미를 풍부하게 살려 맛을 잡은 콜드브루 디카페인",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/ZPGPcFHZcWodTdirR5LTP6bOvRRrGTsSE6Rc6YEKc2Nb-7lk3i8xmLVbURrj70N54G6iAgm7hObGMMI3A2T_uuBaPHATsfp6f77FzpD93QI=.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(ICE)콜드브루디카페인,4500,"카페인을 줄였지만, 원두 본연의 향미를 풍부하게 살려 맛을 잡은 콜드브루 디카페인",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2021/6/10/GOxgpn2ByDSUxg9suVMs8k9ajfm47K7hu678chtz7PhI424ONVC_KDsueF6vZVUN.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(HOT)콜드브루디카페인라떼,5000,"고소한 우유를 섞어, 커피향에 부드러운 풍미를 가미한 콜드브루 디카페인 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/14/Gj_Chm58Nd7GjIolW8kE0FVRdyq2PgtyFzqbloy9NWCcZfvBQeZPnqe1ZbDzwZz2BzdoTEa_dzztS3Adauw9RIcZI7uY--N58w_CCii79mo=.jpg
메가MGC커피 배곧한라비발디점,콜드브루,(ICE)콜드브루디카페인라떼,5000,"고소한 우유를 섞어, 커피향에 부드러운 풍미를 가미한 콜드브루 디카페인 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2021/6/10/GOxgpn2ByDSUxg9suVMs8pTWPvW9Ovj10Bf-RPqRniUCgwPxMPhvsKlOvSae0-XF.jpg
메가MGC커피 배곧한라비발디점,콜드브루,콜드브루디카페인상품용,22000,1L 콜드브루디카페인 원액입니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/8/27/jDcumZh-WFJH6CmPBXX5VrINyx4D6qLckp0R5wdPT2ItzofId09Wkjjo6nBqbZNB.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,코코넛커피 스무디,5800,바삭하고 고소한 코코넛 칩을 올리고 쌉싸름한 커피와 달콤한 코코넛이 조화로운 스무디,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/5/4/NTpYj9oh5Um6UHul3OWZzFprw4rYvtemcJziGdtRtPOsa6qWqB1w_63yns2wqEG-WY9yvMLcMU193Nqo7YbZrMFs-4qIcjZwRlktoz-GWUI=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,초코허니퐁크러쉬,4900,리얼 벌꿀이 들어가 더 달콤한 허니퐁시리얼과 달콤한 초코가 만나 시원하게 즐기는 달달한 프라페,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/hYknmTYOCwRzKtEmdJa-DSKiBsJDkaWcQXkkVc7gS-mHJOHbqQKtgKdHNab5cON7qSq5p7wluB5_kefkkHnDG2MyXM43I99Ja-cH22FqrPY=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,플레인퐁크러쉬,4900,"우유와 퐁시리얼, 얼음을 함께 갈아 시원하게 즐기는 달달한 프라페 음료",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/sgtWxTqzKESS26TloH6u7CcY17wFD-Loe3qS1Mn2zBsbUwSWoyW_mSRSEEy23W-foxo0e6_EZBXGgv4KIVTKOSlRizrCQNMUNFaajdobQZY=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,딸기퐁크러쉬,4900,"우유와 퐁시리얼, 상큼한 딸기를 믹스하고, 얼음을 함께 갈아 시원하게 즐기는 달달한 프라페 음료",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/DeN6uRIN4aUl2HWiiGTw0yn58G2XQh9u4Ij_-d_h525x2dxahmN3EWAO5ptIIDUWWGbwx8JOXyrLC-iKol5wceMs-6Kdt52xOrN0I6b7kHY=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,바나나퐁크러쉬,4900,"우유와 퐁시리얼, 부드러운 바나나를 믹스하고, 얼음을 함께 갈아 시원하게 즐기는 달달한 프라페 음료",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/DXCQhFQE2VSkHvOn7FKj-guRISl2yEGm7Ki4PNqls5nk99hT9M6_LWGn-iWxEbgTR_8QVbTi9ImtK79k5TDCOkp5lZ0LWmd8nSXX4tTUYMs=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,쿠키프라페,4900,"오레오의 특유의 맛과 부드러운 우유, 그리고 바닐라 향의 조화를 느낄 수 있는 메가MGC커피 베스트 메뉴",O,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/U3ulgBShL7iWWeL9sUQuH6K12z3mAsge8cbMZKo9yZTDqwRPY9bwhauQJtab1s1rcjSWMf2FqPsSMIHS09PYMOrriyv9PISYavAYKP1oD00=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,딸기쿠키프라페,4900,달콤하고 부드러운 밀크베이스에 상큼한 딸기시럽과 바삭한 쿠키카 어우러진 프라페 위에 휘핑과 쿠키크런치를 토핑한 음료,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/6/4/p3UbVRXvqEAY_o01G7QMlK9l00vBM7fVbMZROa3og3KtYVMVFo6cv1YGNPVOC9ZzzQzTOfev9wRSOgZbzDf7OcYceljLAkqV782u7NSRNXM=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,민트프라페,4900,"진한 민트향과 초콜릿 칩이 가득 들어있는 메뉴로, 큰 인기를 얻고 있는 메가커피 베스트 메뉴",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/2/15/s40-WVmHyMarCYQZQlJJh47fn7oOD3qioJnH-fPNn9k5MNcp0v9QcXQoIliiy5U4i2Is2Y3YYKKUkw70oqauccR1Nlpkwd4QxKlrCFGDAJo=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,리얼초코프라페,4900,진한 초코소스와 바닐라향이 더해져 먹는 재미가 있는 달콤한 프라페,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/HYAGIStr8O_o5OEr-tqaZ_Gl2PQaohiYQ3GeHTY8zFgPUThDQy6XGWimvx4KT7dNZEQ8nBZfnvPDPymWFaPGrTgImBi78ZMAP7giRzzc3NE=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,녹차프라페,4900,녹차의 진한 맛이 우유와 휘핑크림을 만나 달콤하고 부드러운 맛을 내는 메뉴,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/3/25/C37po66-jmQcIkfDoVq0l6haWx6aqULj0Qkg-U-vyku79zc64dP2SiEMRL_PpFIZA5FkFSSzNSHnJYT0mVsGDr26k4cesriLC-MaTmNqtPM=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,커피프라페,4900,에스프레소 커피 향이 가득한 시원한 프라페,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/9/fMbT2xfOQMs5JbOKa_FoErvyXXsmfiXlx2rg0wi1eZesdoqmE_z5dlMTFNu7fatYoZhF-3c-McuoLj0J43-7qgMVmufgw3y4Nr0TSQMto6k=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,귤톡톡젤리스무디,4900,톡톡 터지는 상큼한 귤의 과육과 몽글한 젤리식감이 매력적인 상큼한 스무디,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/cGy7VRUN-u_nxDNaCmB9JXezm-ZCpW_OvFtFTQHQKrimc4ivn1SMno89uLFI3sQUDzpF-JZFTE5ICfuYcgBdBbYLNcewfy-UCFWSwLeWqpg=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,골드망고스무디,4900,황금빛 골드망고가 진하게 느껴지는 부드럽고 상큼 달콤한 스무디,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/3/28/HiO3XBKPvdwpdb5KMjSaqE3QoIN0irt1rCHHZKaJK_5-dLm2wkKrbN79gwNxPhknwvu9dLBD79QMQhQp4w0XOAhw8R3A7Bk8ua_BkQ7Xl18=.jpg
메가MGC커피 배곧한라비발디점,스무디&프라페,블루베리요거트스무디,4900,새콤달콤한 블루베리와 산뜻한 요거트가 만나 조화로운 스무디,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/20/O-Dgf-apoZOKt5Trw4HerxwcXImNLzLHub3ZkKche6LxGs3xv6IjpzcNeXXdP14xUptpnBZ19IP_UI9lDUW85r97yDDYQiZgnLkJ49vIogo=.jpg
