업소명,카테고리,메뉴명,가격,설명,대표메뉴,이미지URL
더벤티 시흥배곧한라점,디카페인,디카페인 (핫)카라멜마끼아또,5000,더벤티의 진한 에스프레소에 카라멜의 풍미가 어우러진 달콤한 카라멜 마끼야또,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/24/_6R0MFBQH9Sz10ievsDKYIiXis9jnpJ6k_ox-ClhiB7-jSgtJA8MAmH3dA0vtMH5PjN4ZbId4SV_OFjzKN0BilTsO_qEf9gwNvg4dXSNqZ0=.jpg
더벤티 시흥배곧한라점,디카페인,디카페인 (아이스)카페모카,5000,더벤티의 진한 에스프레소에 달콤 쌉싸름한 초콜릿이 더해진 부드럽고 달콤한 카페모카,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/24/-2ZxIVVyajdb1_XZG5_LldT5MjOh5aWuk-ZXDyLVpxv5NEP5yyWxDRxb2bHEICT_Yvsf3py_vzWa_Faz31158Kq3hcMpufFdLMAMvPFdWX4=.jpg
더벤티 시흥배곧한라점,디카페인,디카페인(핫)카페모카,5000,더벤티의 진한 에스프레소에 달콤 쌉싸름한 초콜릿이 더해진 부드럽고 달콤한 카페모카,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/24/xZ4pSWmVEj3NOlwTzuvGepqmy0JHHP2bbmGqMNPXyxDsvGA_tYSMgBiWjGDXceyTyohG845Qz-t_CqID3YHO4Yrvziqi5aB8ItukXoeF3ec=.jpg
더벤티 시흥배곧한라점,디카페인,디카페인(아이스)아인슈페너,5000,[음료 특성상 빨대는 제공되지 않습니다] 더벤티만의 특별한 레시피로 만든 크림을 얹어 부드럽고 달콤하게 마실 수 있는 아인슈페너 (하프벤티 사이즈),,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/3/24/-ac6iR34XISW6w7ng0oBklHNquXqtCYWXwZ1RvZqfa9eS4eEn4ko05IuQO95nDdh2tINbEq2YqXC974eXmG4u76XA5Q58G2jorKZ_2EiLqE=.jpg
더벤티 시흥배곧한라점,디카페인,디카페인 아샷추,4500,진한 홍차와 달콤한 복숭아에 더벤티의 진한 에스프레소가 어우러진 아샷추,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/8/ekRUeu6lIBU5nm7qL73MfXEbe4iHLaJj6sdQEhwW4RR95tjDbAaF7DsL2WrmkPbCgDKzyTyU1QOk6ydZE1sPUAq4o-ke8cPYAvi8PRhBrTY=.jpg
더벤티 시흥배곧한라점,디카페인,디카페인 레샷추,5000,달콤한 꿀과 상큼한 레몬에 더벤티의 진한 에스프레소가 어우러진 레샷추,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/8/F4MgaoTphSUodzJ6LQsSUfqJzpSwf8biyQE1aoY49kitt4hys-JvxnQwhYhwCtNmt1B40kOmJ-gh64PtRAUXdPNeWN5RXB_j9InrkqJtQyA=.jpg
더벤티 시흥배곧한라점,디카페인,디카페인 에스프레소쉐이크,5400,부드러운 밀크쉐이크와 진한 에스프레소가 만나 더욱 풍성하게 즐길 수 있는 디카페인 에스프레소쉐이크,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/5/14/Ld18ZRO0YnrPGh7fE-8jEIL21GPT4xn9Z5sYYhwkWnko8r2BdhyH6jxGfn_uh0IdxdTamNngNIh_QbPfkFRPkKXLRMTwpgbrQwDP5YWhUEs=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(아이스)저당 바닐라딥라떼,4200,더벤티의 진한 에스프레소에 고급스러운 바닐라 풍미가 부드럽게 어우러진 바닐라딥라떼(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/l8uw-2abajK3kr0sOSiEdntGv_7W9ANnA2pv2Vp8rmWfy3UOiXsl4XjpM3337TBwhopGEjjDymFMJyMHWg75L8gNTzUrbkW1qe3WD927cXA=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(핫)저당 바닐라딥라떼,4200,더벤티의 진한 에스프레소에 고급스러운 바닐라 풍미가 부드럽게 어우러진 바닐라딥라떼(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/Zsy7mu0s4grx_a-_uS83Uk04GBnBmKhw_nV06XD5_7AXf1uj5j7GxOZlVBpYyvceXGY8jWne7D_FGd0U7JEYqBjzdMlmZglhUBtmUAM6X-M=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(아이스)저당 믹스커피,3000,원조 인스턴트 커피의 맛을 부드럽게 느낄 수 있는 더벤티의 믹스커피(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/3b_HS2WG-ppm0DqGqVTmaEE9AomLuwDC_lAIVtSBgxANpsuOiU-eYyxPI009EP4ia8M3KCIWCj19e093PSemPLk6pe4I2IBOId1G5lusq_E=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(핫)저당 믹스커피,3000,원조 인스턴트 커피의 맛을 부드럽게 느낄 수 있는 더벤티의 믹스커피(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/CJLqEf_D12Pvu43GuXfL2YX7WLYo-QDXUSAnDhn-zZT_UGtOdCxQ-7mAT-osrXPNqJxBQslPmF1FGSfeNC0gbPGC1J4ssfmScjmXDG6rbjs=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(아이스)저당 코코넛라떼,4000,더벤티의 진한 에스프레소에 고소한 코코넛 풍미가 부드럽게 어우러진 코코넛라떼(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/FHyy1ZBSlUoct7DlKz-_CZjVFynypVz1yXOGnuKcZYDsM9DHIIU2POQwu_LYJ2FtMcMiM3QG67jp9NBciKuUNZCC2I6eeHbHuhH_qNgPhGg=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(핫)저당 코코넛라떼,4000,더벤티의 진한 에스프레소에 고소한 코코넛 풍미가 부드럽게 어우러진 코코넛라떼(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/rQDs1QPBn8m_q-criqF9b1lrpn2kbo2EHPdgP68oi30CbxlI-HR_AN1_b-GpeLyCe6etbE7h0A8A7D3nnOjAojfeYxicr_8QOvYzukQPh2s=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(아이스)저당 카페모카,4000,더벤티의 진한 에스프레소에 달콤 쌉싸름한 초콜릿이 더해진 부드럽고 달콤한 카페모카(저당/휘핑은 제외됩니다.) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/JYD_PhvSThGNE6nNcM18hVbRXk2RCNpv4X2MNLsNAFwD7B6P9lFKtvICOzrptV1hruUbjDurJgXnvmKuPUaYL3UlBH5Rve3f09_RYJ7wkTA=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(핫)저당 카페모카,4000,더벤티의 진한 에스프레소에 달콤 쌉싸름한 초콜릿이 더해진 부드럽고 달콤한 카페모카(저당/휘핑은 제외됩니다.) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/7-1uH2TDYfalWLti79oBKNTxDooGXIv-lWSFA3IQV1dPQGL46ttRYnoMAqfQjdfDPUuwtYlVjvOFrUdrfEyK0x8gRWSi1tQu8diyYBLGxVs=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(아이스)저당 초코라떼,4000,진하고 풍부한 초콜릿과 부드러운 우유가 어우러진 달콤한 초코라떼(저당/휘핑은 제외됩니다.) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/tYMY7sxPOaY8DG0UApQvV2yBh5vlZxErkYnH9Xv5MUWF-dJ7ni2o5wjAZISu8mWO6HEGqyxb4tpQ4jZ4g_ryHQcF2zq1NnwadjyvGdaxy84=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(핫)저당 초코라떼,4000,진하고 풍부한 초콜릿과 부드러운 우유가 어우러진 달콤한 초코라떼(저당/휘핑은 제외됩니다.) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/9sAtp8S7gCSsSlyRTZskshU0lHgkgzVpWTkNNVhmNt2Dn953OxSL7Jgvm05rDf68ofykg7MH66bMgRJX6pBZCQQ8u1VbT0dl8cbZFkJvjNs=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(아이스)저당 말차라떼,4000,보성 말차와 부드러운 우유가 어우러진 깔끔하고 쌉싸름한 말차라떼(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/c5b3NFWODfXC1Hpgdv_FzC0MyIC9WWu61qcdpyE7ZfFTPzCABdQ8hWNuLC2TIgYJZhf2HK1LGXgafO2PTg2HoJvYF1jkvkmmN_gdJK7kTVs=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(핫)저당 말차라떼,4000,보성 말차와 부드러운 우유가 어우러진 깔끔하고 쌉싸름한 말차라떼(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/QwrYDWgE6mj1-AeI2VEtfF3nCr9hMPzn3lNcmcIjuXmxjRC7rRzVc_XrkEzGdtME-GZajliPZxKW2Xf21toV6uy6q_CKmlNpwqFx-QjtyAo=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(아이스)저당 미숫가루라떼,4000,식사대용으로 든든하게 즐길 수 있는 고소한 미숫가루 라떼 (저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/hmLNnGJiIdiB0mxA0ycOSZSlGGmL7CADL4ZQ3IFYqkBNpt2WMLx88yenw0veefmw1RKEwdJ0mh---1Lg7AWfbRSo3AuOVfCY0Y9_7D0UFrQ=.jpg
더벤티 시흥배곧한라점,저당 메뉴,(핫)저당 미숫가루라떼,4000,식사대용으로 든든하게 즐길 수 있는 고소한 미숫가루 라떼 (저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/w2Ves2RSanj_kZZzxnb7aoFWVQBiIeUXhIq42IjoU6j_4EwDNNHkfV27iIL9z9oukEOrPrLezQiaqNZp0lv5EDMXy3_Ee8ce5iAsomkETp8=.jpg
더벤티 시흥배곧한라점,저당 메뉴,저당 코코넛커피프라페,5000,고소한 코코넛과 콜드브루가 블렌딩되어 가볍고 부드럽게 즐기는 프라페(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/b3MFdzCGDT8tIPcrVC_t1dLT3W8Edfc21xjnC2Coft7XemmXHrwhU9W8aTCyrfJyVhqhIQPEhIZyFAzphTMdmkIc96hsw4W7gcpPYGLzbbI=.jpg
더벤티 시흥배곧한라점,저당 메뉴,저당 플레인요거트스무디,4400,새콤달콤한 요거트의 맛이 그대로 전해지는 더벤티의 스페셜한 플레인 요거트스무디(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/w0cVWNFweo3TRq0XkmhldBDLs1A60_fG8kxeffjFYDP6VzkfAzLfWtP39ymFGspIjRuR1CSzTSrsanlCK5KZb7mImeUnDj2L19x-SwSAZLA=.jpg
더벤티 시흥배곧한라점,저당 메뉴,저당 딸기요거트스무디,4400,부드러운 플레인요거트에 달콤한 딸기과육을 듬뿍 담은 딸기 요거트스무디  (저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/bQJ6BfUy_G_wSX0ExcyQ9yGSWWg7T80IGmnzaijRBDRhEvIx-SZWEgIBkcbLjTiHnCT_F5uiqX9KlUR_bAWrW6rYIqSxb_CJVHVNdcqUfow=.jpg
더벤티 시흥배곧한라점,저당 메뉴,저당 블루베리요거트스무디,4400,부드러운 플레인요거트에 상큼한 블루베리과육을 듬뿍 담은 블루베리 요거트스무디 (저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/PbMw0cq-Y-bzhbRnzCJi99M2GJcjFNqt-q1ryzuGjcCvlaCuthMqmXtM5glJq5haC6EYZOaAlu5EhtG-smfBtnINqjE4bz1rgi0Vu0HnQHs=.jpg
더벤티 시흥배곧한라점,저당 메뉴,저당 복숭아요거트스무디,4400,요거트 스무디에 달콤한 복숭아 리플잼을 넣은 스무디 (저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/iM6w-utCmmKVXYL13niBBik4NQxtArRjBJA4QgC3ERpErosUQZyt3U6ujQKNfeHtDYhn9QErwYo4_wYttrz0uC9TiGmk9E6xwcyEJWaWVCQ=.jpg
더벤티 시흥배곧한라점,저당 메뉴,저당 망고요거트스무디,4400,부드러운 플레인 요거트에 달콤한 망고과육을 듬뿍 담은 망고요거트스무디(저당) (당알코올(에리스리톨) 함유 제품으로 과량 섭취 시 개인에 따라 복통 및 설사를 일으킬 수 있으니 민감하신 분은 주의해 주시기 바랍니다.,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/5/29/A8s85pyARCwPY6jtWy9U8NrIZ8I_4vmPp4IZAcwqewHnNugF7BAsqyeqR6THqGUu0oOiBeJHkM6SME0BI3ElclOwvpwmpkvDNNoLCCrXLxw=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(아이스)로얄밀크티,4000,최적의 비율로 블렌딩한 홍차와 우유가 만나 깊고 풍부한 맛과 향을 담은 밀크티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/xLL2rL5UCp1l5vG2HNF-JTWGl2DNI0jMjgdka4k4SC7vEG3WCm8IcwKWGE-hu-rGBZva73gEc2k_oplsu9KF1rEpX1VsiW-7kpto5p1LQeg=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(핫)로얄밀크티,4000,최적의 비율로 블렌딩한 홍차와 우유가 만나 깊고 풍부한 맛과 향을 담은 밀크티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/eRQe2PAJUnspCeIXEaQB1ArCiuLHg3TjrWsAanACNi3uc06jOml5TdKB1C4xbxit94F9Pn1WKnShvnzNiXPMa5DLsV0kzkC8cl8d_ulOoyw=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(아이스)초코라떼,4000,진하고 풍부한 초콜릿과 부드러운 우유가 어우러진 달콤한 초코라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/rwq5l8EueBkWs1Cf6CMUq3i6Hjy_rIy8-LeK_vhTFffkZvd6yFj_9KcdW70EvQ4ojG7ZRYx4FmxssuJ87xfq0qFRpbpMRHJzwr-TlblGCiU=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(핫)초코라떼,4000,진하고 풍부한 초콜릿과 부드러운 우유가 어우러진 달콤한 초코라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/byGJ-kijFJG094f9S4U7pPQvgNYJ4m2-4PD_SfH2WZTCfJZD3Djiu2AY7Ncu-FDHduySvi1jBfehhohOkPcE_Cha-wDR_yuZUWivFybus4I=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(아이스)멜팅초코,4400,진한 초콜릿 크림이 크리미한 우유와 어우러져 달콤하고 부드럽게 즐기는 더벤티 시그니쳐 멜팅초코,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/9/11/H8hEvbajWqC0X2gR0i_9OgQ1ZsaGCzF8B-18P8C44NY33WEYRWdJleQxIvFJzjVnSsmbirjXxkccgwhhYn7C4OYHrXELoYHzSlHnCY-maM4=.jpg
더벤티 시흥배곧한라점,라떼&버블티,딸기라떼,4000,딸기과육이 듬뿍 들어간 딸기청에 부드러운 우유가 어우러진 새콤달콤 딸기라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/InMaoTQN_77ulHy3GK4dCkg1czg4PfUqOJXAeD8CzRPUeJr6nfzTaDNl2dOClMOWRpCm4u7Dn9DG6Gm6_cv1LJ_dlB4z0cPIRiDDOyH3OCc=.jpg
더벤티 시흥배곧한라점,라떼&버블티,딸기 연유라떼,4800,딸기 라떼에 달콤한 연유와 바닐라 아이스크림이 더해져 더욱 부드럽게 즐기는 딸기 연유 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2024/12/11/yTPMiV0P8uaDUvhfE6A5V3gedUQjh-xP5nVKcJWqSkVWPBm4aICtWSyV11M3Sf9tpSfh-fPX-7G-mtMAyZVSSQOq8EqbZ9ghYjy78iax1YU=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(아이스)미숫가루라떼,4000,식사대용으로 든든하게 즐길 수 있는 고소한 미숫가루 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/6Kwf0o1KyQHz_-p7eroKjlr7E6k2V8httVEUorH48JLIE4NYnU5jtjJDEYWGG0h5Xt2cdEwm6i6cXXYiDTQU3f9iLH3usltRMK5nOm2Qk8c=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(핫)미숫가루라떼,4000,식사대용으로 든든하게 즐길 수 있는 고소한 미숫가루 라떼,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/TF4zEIISF-KNfqxRdduhwjUa5HOAVz-MTH3osgdFF5hqxRZkL103wuLdL057QJ5v26fCfDy2hAdkRqbhmdxvjUGvNf9SC5Jx1YV2bBAbJCI=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(아이스)더쌍화라떼,4300,"진한 쌍화와 부드러운 우유가 어우러진, 대추의 달콤함과 생강 계피의 향이 돋보이는 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/12/30/Go4dpWXjlCzaxgIupsXShNWy5BPn6aDmaAyyvQzDKcxqFvvv9y26g8ViqV20Ok3JruEneBCig0j-__kHYtgLuxQNlOrRQT9IrKPdpqdURbU=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(핫)더쌍화라떼,4300,"진한 쌍화와 부드러운 우유가 어우러진, 대추의 달콤함과 생강 계피의 향이 돋보이는 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2025/12/30/z4k9ZkZT4joLSoJKIdduHUHheqiIArvyMomfUmuLQTlkU-ZuMKWvpBsgy2Mx55lLJvswe5W-ldqhe5FE2PC0ijJRgh5l87FJgn_oBCGEnV0=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(아이스)우베퍼플라떼,4300,"선명한 보랏빛 컬러에 부드러운 우베의 바닐라 풍미, 우베 휘핑크림을 올린 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/mDIa0GFiGLrr87740pO3h6YF6_MLVImQmdyFgQJ_iOB7t5Hh2m__kn5DCWA0934Ie88rzECp18VQeHrJaWRCQ44A6HrZfJ1vd_adjSHsRSw=.jpg
더벤티 시흥배곧한라점,라떼&버블티,(핫)우베퍼플라떼,4300,"선명한 보랏빛 컬러에 부드러운 우베의 바닐라 풍미, 우베 휘핑크림을 올린 라떼",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/PFRUt0p1468bMhtEbdUfLGVLMPw0d_9DGxmSpHjqDEbVTLf8gCujlCLQKkWGpd6bugqD5w1rpf9RomNDkQTTWS4yubYisiTd0LKYmf7wF5E=.jpg
더벤티 시흥배곧한라점,라떼&버블티,타로버블티,4400,고소하고 달콤한 맛의 타로에 쫄깃쫄깃한 타피오카 펄을 가득 담은 타로버블티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/1IiJbeoOgFLErLW8UkjSDlZ2z5cKviSj8H2Qnosh-JpBT0WkpBaMuck_fjYlqIPDyI_6XaWT04AlPXi8khMoSizeg_t6k0WGpQzj5zXjBqo=.jpg
더벤티 시흥배곧한라점,라떼&버블티,흑설탕버블티,4400,최상급 비정제사탕수수당 모리셔스 흑당에 쫄깃쫄깃한 타피오카 펄을 가득 담은 흑설탕버블티,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/uTclg_viGK3ADmPKe7SKjFvBLOj1ti9PF8_IpI2rjnKTkpBVf1xbdWTQPxv_Av5Ju0UZuEziJQphl7HhS1vfktM3BlTw2DBHpNjeyLL_z-w=.jpg
더벤티 시흥배곧한라점,에이드&주스,애플과채주스,4800,"사과, 딸기, 비트, 레몬, 당근을 듬뿍 담아 새콤하고 건강하게 즐기는 과채주스",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/KCSNzVMXyJ6TSh17ahFbi6fjALqWJgA6IUfeOseYnSMc0XnfqYW3gLsCc7Itf7_97QGrb2SkkAAgF2dpuGkYovTLS3RleW4hPUvKZu-o1wQ=.jpg
더벤티 시흥배곧한라점,에이드&주스,오렌지과채주스,4800,"오렌지, 사과, 당근, 감귤을 듬뿍 담아 상큼하고 건강하게 즐기는 과채주스",,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/g6wMajKAeTctfLKPGQPAM74HqAvO0QvHwccgk536WzhWgzS79FVx6M1VK4jvas2R0tCKJQSqQ6BUWtr2JLZH5s3hLFGYG21Dm1ORn9cbEt0=.jpg
더벤티 시흥배곧한라점,에이드&주스,체리콕,4400,상큼한 체리시럽과 콜라가 만나 톡톡쏘는 청량감 가득한 체리콕,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/HiIWkQLmQNXTHjAtuBIh5FAZi1gpNYNls-TmV86ojFyc0lJKL7oITz1LS5Sn0CLxg3D0SeNAeJSPmRgw0RpH1W34DcQOWhiZv_E6X7JWFGI=.jpg
더벤티 시흥배곧한라점,에이드&주스,크림소다,4400,소다맛에이드에 바닐라아이스크림을 올려 청량함과 부드러움을 동시에 즐길 수 있는 에이드 [배달시 아이스크림은 음료안에 넣어 제공됩니다],,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/M4GzVVFARaq4eomCBgEIhr0JetrCIFF82QJ83-xQcnNpycNMPqRzHqiM6hqlRQrNYNf86d_FR7qYPZ_Kw1Hn7UHiJmFiBjqSMqpvIYARjeA=.jpg
더벤티 시흥배곧한라점,에이드&주스,메론소다,4400,메론맛에이드에 바닐라아이스크림을 올려 청량함과 부드러움을 동시에 즐길 수 있는 에이드 [배달시 아이스크림은 음료안에 넣어 제공됩니다],,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/sfY0MzDDZvyhL81FMj7d3-pt4aOHjd-LJ7HtBSAGO_lpMV7eFU7DcI9IxTFZ4mXDxMvFwCqa25rYKMiPMpBfF_15Hij-M--HweiTMKZuh8A=.jpg
더벤티 시흥배곧한라점,에이드&주스,복숭아에이드,4400,청량하고 달콤한 복숭아맛 에이드,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/R6FZdepk-I8m-6K1AIKeEBaAWRVSKOYnVRzRxJleEKR0acxFT5BYvl6Msm95LaWpIvvHujPtrayXt421fKdKJq8jgOQsIjzjLCFD8dPhbDY=.jpg
더벤티 시흥배곧한라점,에이드&주스,체리에이드,4400,청량하고 상큼한 체리맛 에이드,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/KO1QP4UfBJpQtKIdlGAfHjM9vnvGQoaPrJ8Ucn0Ama-lcaMtkGZlw4VNkO7eINYT0ViTP4-fT7pH5qawni6MYfjE1YdVXlIu5csE5xpfMn4=.jpg
더벤티 시흥배곧한라점,에이드&주스,리치캐모마일스파클링,3800,리치의 풍미에 캐모마일을 더해 산뜻하게 즐기는 저당 스파클링(타우린 1000mg / 비타민 350mg 함유),,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/TOynHa8_o3LlzLayf5TimYDL2tfQu-KL711ubyUuKCBRr1F1_2vIFjdInUnmH1rQTtSPYSrkrsf1jUwtxMyf-FESuLVV5cRYA1zY0WulhVc=.jpg
더벤티 시흥배곧한라점,에이드&주스,제주청귤스파클링,3800,제주 청귤 풍미에 청량감을 더해 프레시하게 즐기는 저당 스파클링(타우린 1000mg / 비타민 350mg 함유),,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/Lcn_kP8l4zysu4zsuxdyyo4cOaMgq6cbabDDAEvzzQcgAvkIV9zL6P2J01-e1m1sKjmVb6ujOo5ItFDbrxuYbyIvb2xyvz3ulHELFkOdXp8=.jpg
더벤티 시흥배곧한라점,에이드&주스,트로피칼스파클링,3800,열대과일 풍미에 청량감을 더해 시원하게 즐기는 저당 스파클링(타우린 1000mg / 비타민 350mg 함유),,http://imagefarm.baemin.com/smartmenuimage/upload/image/2026/5/29/E7y9aiU2fhJd05qTWM5pXAQRqboo-EhehD06B6Lk2azW5j9nScrSgqBhJiw_8kU2jJuHjySVjgzIz_6NM3Ivykb9eWdV0HHmwDE9YzFJWc0=.jpg
더벤티 시흥배곧한라점,에이드&주스,애플망고에이드,4400,달콤한 애플망고의 과육과 탄산수가 만나 청량하고 풍부한 맛의 애플망고에이드,,http://imagefarm.baemin.com/smartmenuimage/upload/image/2023/3/28/SiT9g2V3klDrGHUwyrNaUxNooBNOXzVdHAnCQSJRIeKuRWbTtkbOG15ge2ofz1gF7NFHlFl035aJwdzfI0Xx7T0tYiOK9Q3bowP96NZaHyI=.jpg
